License Creation Date,Longitude,Latitude
08/13/2020,-73.8195667725923,40.60624121420043
12/16/2014,-74.01355108351943,40.70808438896342
12/22/2016,-73.90529248817133,40.85885019350029
10/17/2000,-73.98131028936288,40.78102539234052
03/16/2020,-73.7889271517786,40.72665216011864
01/12/2012,-73.90024514851252,40.72916839155509
06/09/2014,-73.83697880276658,40.69649935575827
08/20/2010,-74.00354453734707,40.75645319497895
02/16/2021,-73.99425754331311,40.71143639880464
03/28/2016,-73.8944369112849,40.7264513921778
06/06/2001,-74.00427050785834,40.707316573568
06/22/2020,-73.86316896333732,40.7485110203849
03/28/2023,-73.9228800466757,40.68716068776511
12/07/2010,-73.91880368283188,40.76567442248581
08/09/2016,-74.01443547206301,40.64469646359387
03/09/2021,-73.86909488511328,40.7486084844798
01/31/2018,-73.99407679850974,40.75643113926877
10/05/2017,-73.99915212570546,40.7281548671045
09/11/2012,-73.98179321024965,40.7580218047754
09/19/2016,-73.81566734904678,40.58635440793157
11/28/2000,-73.9524987522261,40.77685884238239
09/10/2010,-73.95481957170152,40.73015242310533
10/18/2000,-73.98065110332469,40.73824845065671
06/05/2018,-73.94917505935986,40.59961940510631
02/23/2018,-74.23952196826366,40.51205189355496
06/16/2009,-73.96275638279104,40.63505988393151
01/04/2021,-73.90677032423463,40.694318105992615
02/12/2018,-73.77546314128072,40.71466773795424
02/15/2018,-73.9406923386746,40.719768083867066
02/26/2016,-73.89624134476882,40.70064676701164
04/07/2016,-73.87110473034824,40.72830505271924
11/02/2016,-74.09254061417417,40.5719971395947
07/26/2010,-73.96299485879477,40.71179839243116
10/18/2018,-74.01567274628705,40.71153703134516
04/27/2006,-74.0103159942943,40.70996214232855
10/18/2018,-73.97741274351853,40.76400731448593
09/18/2000,-73.97735987286809,40.74962758473869
07/31/2014,-74.0299329007695,40.62625673668451
02/13/2007,-74.03306322209475,40.61853478103204
07/01/2004,-73.9581012720379,40.64670989846653
06/20/2016,-73.8784884742598,40.74908264019583
01/23/2012,-74.16056552774663,40.545341436325366
05/17/2012,-74.13886859083526,40.61616924274937
07/25/2002,-73.98851003844298,40.7197965098613
02/07/2018,-73.99371940863386,40.75694713240424
11/05/2020,-73.7676185496334,40.66673107131486
10/25/2000,-74.00956240289848,40.711842369677385
10/01/2014,,
01/05/2015,-73.80935914103725,40.70506178163505
01/25/2021,-73.79927073378151,40.705184614261455
05/12/2010,-73.88417938043318,40.75569236961739
07/21/2010,-73.87201645941444,40.83219714541317
10/09/2020,-73.81621333756556,40.78697093074307
03/05/2007,-73.82867666883249,40.69388799644852
10/06/2016,-73.98241295747745,40.74852782312925
07/09/2018,-73.97996893661556,40.7267642811597
09/30/2016,-73.93026902903412,40.83467614925316
08/18/2008,-73.98088684394885,40.75927051662176
05/03/2007,-73.90230072756312,40.88242738036165
02/06/2018,-73.81300942786771,40.67539125184009
07/03/2008,-73.98663788428713,40.75503344115212
05/04/2010,-73.99777458941723,40.59884012057813
08/17/2010,-74.0921537923047,40.586440610756
02/05/2016,-73.73826466789428,40.69456328301454
05/28/2014,-73.99869058763464,40.713761347851296
10/12/2012,-73.90879112290578,40.77768065985755
02/22/2018,-73.98247023188081,40.76403289770184
02/25/2021,-73.95462315398345,40.73247440882212
02/23/2018,-73.90417102486197,40.74147920713577
04/21/2020,-73.93651643032825,40.75974591952591
12/19/2000,-73.97533788234067,40.76173424210123
02/17/2016,-73.88348646842532,40.848490929997496
02/02/2018,-73.96857356588721,40.79140594790791
03/17/2016,-73.98017394720561,40.75316882737324
12/30/2014,-73.88542827406741,40.87529762207831
03/03/2016,-73.92121978567832,40.74346011798269
09/02/2008,-73.96079430365263,40.76124988064507
11/07/2014,-73.82483144461725,40.68606783273838
09/26/2007,-73.96461983721902,40.756000422835335
06/06/2016,-73.94453214727419,40.80043802346501
02/23/2009,-73.89025200929167,40.634288916030414
07/09/2018,-73.9156806635846,40.75740500920877
10/13/2006,-73.9068333150848,40.654400871193175
12/30/2016,-74.0227433987353,40.62925843884501
04/15/2008,-73.99014750376273,40.74656899387834
01/26/2022,-73.85057342521469,40.87555143744386
02/17/2016,-73.75235760508448,40.7100942233749
06/12/2006,-73.95680688860267,40.68675847335578
02/02/2022,-73.80481631495475,40.75376821012182
06/05/2018,-73.9002202767003,40.74095983853656
02/22/2018,-73.98463544415276,40.61075153017263
01/27/2022,-73.8517187355064,40.71059172094861
07/18/2023,-73.78880225776359,40.69320141020926
11/26/2018,-73.9305517957089,40.69880065191579
11/14/2014,-73.94998680691845,40.780277721240296
01/26/2022,-73.85197262948425,40.78467565805412
07/16/2010,-73.9600737574453,40.65652868778601
05/20/2016,-73.8878725231229,40.75530352470885
05/18/2009,-74.01575195808762,40.63460920188178
03/24/2023,-73.98636229442666,40.602580491542135
03/19/2015,-73.89024003817873,40.67661620757461
07/18/2023,-73.92168947130523,40.80440462268548
08/03/2016,-73.88734942883849,40.85545259532958
10/19/2000,-73.98295812360449,40.74776486500815
04/24/2014,-73.97389737115385,40.75304131772921
04/08/2016,-73.91551393152946,40.77217983878906
07/14/2023,-73.86268072548484,40.88381977071283
12/10/2018,-73.98363498524382,40.68097120238423
04/30/2018,-73.94507144435816,40.82096057380601
01/26/2009,-73.91026185736735,40.63747101504399
07/17/2023,-73.81399796653801,40.69064009803972
11/30/2016,-73.95035676440332,40.67150590758534
07/17/2023,-73.91192545666975,40.692842735583575
08/11/2022,-73.90426692946983,40.7450556986872
04/07/2009,-73.96078160109391,40.592772934560976
12/03/2014,-73.97075964742145,40.75582373649269
08/11/2022,-73.90349422569821,40.74533227370498
04/05/2011,-74.16938818645869,40.56099067034941
08/12/2022,-73.90244947058483,40.69971897496642
05/04/2015,-73.87272816857916,40.71327379863291
03/25/2016,-73.95014356323244,40.792752601479805
08/08/2022,-73.93734600372859,40.84870292796036
08/16/2022,-73.84871693029925,40.723639169256494
01/26/2022,-73.82159138665818,40.75290062378624
08/11/2022,-73.90403450570757,40.70848434695527
12/19/2022,-73.89523826468674,40.705539778299226
08/16/2019,-73.98340017635273,40.72625704695336
08/31/2018,-74.14739890265366,40.61007340467624
10/24/2000,-73.97453911566674,40.78324184088992
06/01/2022,-73.86892929753348,40.75205844769946
05/27/2008,-73.88405320751781,40.70168638061972
01/04/2013,-73.91903438782138,40.84612797308396
03/30/2022,-73.9243130846888,40.83827345598215
06/14/2017,-73.9504351061387,40.70676251845725
06/02/2021,-73.85570529744417,40.74355037770647
09/18/2017,-73.95694014606978,40.77075354470721
03/06/2017,-73.83008549623956,40.759437738211616
03/04/2021,-73.90541044064342,40.745413461135726
03/16/2011,-73.92051401847569,40.86314616088215
12/24/2020,-73.90836977908332,40.76638297451914
02/06/2015,-73.9028816541875,40.64565820832303
07/30/2013,-73.93428966534154,40.84348353994007
11/09/2000,-73.83050641219809,40.84936119853963
05/03/2016,-73.97998307193598,40.775796446937335
02/23/2009,-73.9991852694387,40.67319367323885
07/02/2021,-73.9221734688333,40.61288636303507
02/14/2018,-73.95010094345307,40.801431415032646
06/21/2004,-74.01193982263568,40.713771715173394
02/10/2015,-73.81464556208812,40.73916587960019
09/21/2009,-73.97058444252146,40.75206613423733
08/21/2006,-73.82980040446674,40.58141360158709
07/17/2023,-73.93101182752777,40.70381836213728
01/26/2009,-73.91381045798647,40.61548520672677
09/16/2016,-73.79686745007741,40.70439264860818
02/03/2009,-73.97154533528195,40.64873417146325
04/23/2015,-73.87579044039006,40.872117528173824
01/26/2009,-73.93295776770353,40.594288923472135
10/07/2021,-73.76013532750815,40.6667129668727
06/30/2004,-73.91568864871586,40.70546874156194
08/08/2022,-73.86146574321697,40.83689488497361
05/01/2009,-73.98599212166708,40.719156702116216
01/27/2022,-73.82339219907408,40.72984744337515
06/05/2018,-73.94850638478853,40.80361551591349
02/21/2018,-73.94846271996849,40.66407221666803
02/02/2022,-73.85905600164244,40.751264535962086
05/26/2016,-73.91488289405471,40.83371614971809
11/15/2011,-74.07611738101237,40.63647075615246
12/06/2018,-73.9251061491997,40.827212779333344
07/23/2015,-73.80515910347155,40.7019751147742
12/16/2022,-73.9536133589696,40.6384518608987
01/26/2009,-73.93444169724053,40.60119294848706
02/26/2009,-74.01067623751081,40.70711578992781
02/23/2018,-73.81898005630886,40.584874734123886
01/10/2011,-73.94346498943021,40.64927824226128
07/07/2017,-73.82775808825114,40.852639799650426
04/01/2005,-73.98560637676776,40.76808182559613
05/05/2010,-74.1646272137889,40.5436448784543
12/28/2018,-73.98990393253564,40.734434426864034
06/17/2015,-73.9416805318202,40.823140959256094
10/13/2009,-73.94429941004071,40.7203078583618
10/29/2018,-73.75391920147489,40.60072860546472
07/31/2008,-73.9537785159595,40.587280730263615
03/26/2019,-73.8722378003207,40.827959548729325
02/08/2011,-74.01476401212962,40.647520804758535
06/03/2019,-73.75200074179327,40.666404770482224
07/14/2023,-73.92961451814993,40.75650859935845
08/08/2022,-73.9456454462362,40.79941477043575
05/14/2003,-73.99335942321805,40.74723619782853
12/05/2019,-73.90497714781706,40.88726301152862
09/19/2000,-73.88661450123374,40.67586062298359
12/15/2006,-73.90355561993425,40.86496394638996
12/04/2000,-73.93681690735144,40.66749738293101
08/15/2022,-73.80267518748941,40.69066790151347
06/27/2014,-73.83927443317745,40.69565170509774
02/13/2009,-73.99691554295998,40.72032952514841
01/24/2017,-73.77387045298316,40.769450026594455
04/07/2009,-73.92023207263857,40.63101713077687
08/11/2022,-73.75993875376672,40.68327184577485
05/03/2018,-73.77535902034259,40.68027274425176
03/07/2008,-73.81299054498888,40.70269625643386
01/23/2019,-73.8584694301525,40.89144766403683
01/26/2009,-73.9746187656221,40.62165481744665
04/10/2023,-74.13031012811878,40.63816505350054
02/26/2021,-73.86829521510535,40.851880767706405
09/19/2013,-73.75870452723525,40.74835052760691
06/01/2021,-73.88371954398436,40.8805739574332
03/20/2009,-73.89641616623454,40.678655812573375
07/29/2021,-73.8489118104648,40.84296140676594
12/19/2002,-74.00898782924527,40.704085714291786
01/05/2011,-73.99166255620807,40.75229191291642
10/03/2008,-73.8099327169086,40.667075008685146
06/29/2021,-73.96126926731391,40.57763826436849
02/03/2011,-73.96302235997081,40.6492203184035
03/22/2012,-73.9504181922386,40.79739131283645
11/16/2017,-73.83219390679398,40.86961958539474
04/07/2015,-74.08749494822435,40.63863104427276
04/27/2015,-74.01611879382276,40.70645092359342
09/07/2017,-73.8827116941169,40.84511140917133
01/26/2009,-73.94498007371938,40.61683832131458
11/10/2022,-73.986362997997,40.74018431877025
09/03/2014,-73.91649149656988,40.677840467379504
01/08/2018,-73.9891025089841,40.67055268558441
01/30/2015,-73.92558308459692,40.840159898297806
06/22/2021,-73.92386995124593,40.811800370883205
01/26/2009,-73.89085375268986,40.65848477845029
09/05/2019,-73.97605875983527,40.6442310089074
08/11/2015,-74.07694170763622,40.63268239919658
05/25/2021,-73.79686631433162,40.76276274033338
11/01/2017,-73.97652651534315,40.68716766682428
11/30/2000,-73.9818589120375,40.66256995787791
11/09/2000,-73.85654649387868,40.74171518794219
11/27/2000,-73.98209349413949,40.76889103158107
02/07/2019,-73.92997145175654,40.76719684935459
10/26/2000,-73.98120861983705,40.744646557742094
04/25/2012,-73.84064671398792,40.6857971295598
02/23/2018,-73.83209510408064,40.84717598797092
11/07/2016,-73.98288651212852,40.73149945545329
05/03/2004,-73.79994934232336,40.72303227995357
12/16/2015,-73.86928255638301,40.68791101554052
07/16/2018,-73.94934342061939,40.781150266150114
06/11/2008,-73.87608686147225,40.87991826767398
02/06/2018,-73.91542007517879,40.6613051425304
02/17/2011,-74.00218355523813,40.75043125539278
08/29/2016,-73.90332759480873,40.74576031513619
03/04/2020,-73.8255279316901,40.76439343097295
06/06/2014,-73.86606910852183,40.67568208901947
01/08/2008,-73.93561186868152,40.60139123548276
05/08/2008,-73.83845662428229,40.88136209960207
05/12/2016,-74.0312932617132,40.61564775441498
11/10/2009,-73.826412487406,40.76019255770079
09/10/2010,-73.9590793602148,40.81462334933863
08/22/2012,-73.8291840154203,40.85196946627181
06/13/2014,-73.88597586726786,40.87859179636759
05/27/2016,-73.99214609905593,40.72253608449933
04/26/2016,-73.89671260857907,40.70606810580157
02/12/2018,-73.98517492071582,40.72773671291991
04/02/2003,-73.99442946415921,40.59653163199735
06/29/2009,-73.977534696766,40.68071216439932
03/31/2016,-73.78157989121432,40.70401332349093
12/15/2000,-73.96116752525768,40.63499073862784
02/15/2018,-73.93628787037224,40.68924668396858
08/26/2016,-73.92660261962098,40.86275221328933
01/30/2018,-73.94671885565243,40.78049858020995
09/02/2016,-73.95266790318782,40.8081076694444
08/11/2004,-74.02616831896792,40.6354362289509
11/12/2010,-73.99891469987139,40.68513892518551
08/31/2010,-73.98958813192029,40.76953971123913
02/29/2012,-74.00834519862762,40.612517156806085
09/17/2012,-73.81411499979933,40.78964642988063
07/21/2015,-73.96686436945643,40.75714015962542
08/27/2012,-73.86231192688876,40.73011739434729
08/17/2010,-73.95074918770207,40.667317546327205
02/16/2016,-73.98382388522774,40.66026189155403
04/14/2016,-73.95511919684273,40.767423479730425
11/15/2000,-73.91879057824657,40.7556972666288
11/20/2000,-73.97377679762288,40.78427094520992
02/02/2018,-73.99866031202096,40.60484300508992
06/09/2014,-73.92384363275119,40.74008858272953
03/13/2007,-73.90946745080666,40.71310818574638
02/25/2021,-73.91474418432799,40.87146121855882
03/13/2014,-73.76335190163735,40.69177126725168
04/21/2020,-73.89113538477034,40.85915334454275
02/24/2010,-73.95120115815737,40.6407894206206
04/15/2009,-73.98326766240035,40.66488676455843
11/28/2000,-74.0063090250317,40.71416466233701
02/06/2018,-73.95340813798943,40.63822670540889
04/24/2002,-74.00413123344225,40.72978792580474
01/17/2018,-73.87085696442264,40.675564047760005
03/28/2023,-73.94851559726504,40.82906456543704
12/07/2018,-73.93985892312394,40.70786087386335
02/20/2018,-73.80417194116332,40.67461075530955
09/15/2016,-73.92362134368517,40.808081105952105
12/10/2014,-73.85458835999916,40.68651001955956
01/18/2018,-73.83095577214605,40.84748447626895
01/24/2019,-73.81671049383364,40.70213681731055
11/30/2012,-73.83738515466506,40.87883273163616
02/02/2018,-73.9986913175301,40.67658621046648
08/11/2016,-73.88162405108012,40.73528254137421
09/19/2016,-74.0046961806822,40.70823605278434
11/01/2019,-73.86621511443579,40.87786245015774
12/20/2000,-73.99080922150732,40.737321983012016
07/25/2005,-73.92032584590632,40.77578161959237
06/23/2014,-73.90836476319195,40.7778999006304
11/23/2001,-74.0284111348942,40.62267517095931
01/19/2018,-73.92536681805034,40.82676007020834
09/09/2010,-73.999184461781,40.73924367343511
04/04/2016,-73.77088378828913,40.76344684640146
05/27/2014,-73.80311165098696,40.77121642713443
11/20/2000,-73.99045462046223,40.6937214302458
07/16/2012,-73.85545122973087,40.85566131774194
02/03/2012,-73.88423365588028,40.74938499080569
10/08/2008,-73.81403455281328,40.58701876496832
02/02/2021,-73.89681217608536,40.648735316865405
09/17/2010,-73.88800161333472,40.820211127309975
08/18/2009,-73.84324810086851,40.672809669126686
03/09/2021,-74.01443546612474,40.6446690157489
01/09/2012,-74.13494503114708,40.56041048543883
04/29/2016,-73.79369388564936,40.739248277459566
07/02/2002,-73.84608084930514,40.77936510418416
03/14/2007,-73.8829336533155,40.67380109841807
01/06/2017,-74.15718786137678,40.56257530260472
02/02/2018,-74.00252241397993,40.73975142777679
12/02/2010,-74.14757636092911,40.540459369205664
10/03/2018,-73.82179376234079,40.75685337911074
10/27/2009,-73.98241824654107,40.60540984089201
06/19/2003,-73.91015131874858,40.7757631563769
08/09/2010,-74.16443765559258,40.56019088986795
07/25/2016,-73.99350778444895,40.74321514818487
09/02/2020,-73.88798707299532,40.73011229540073
05/03/2018,-73.7365134876843,40.733441751073215
02/20/2018,-73.95753816999073,40.64253212936034
03/16/2016,-73.95863277874207,40.64383630134165
02/24/2005,-74.06606069877593,40.61397243138927
12/30/2014,-73.79147680864828,40.72586082401202
01/08/2021,-73.81018598675804,40.69207762576813
04/29/2014,-73.88247122882417,40.85233523377355
02/15/2018,-73.90296584685655,40.70670209839626
02/01/2012,-73.84448984743948,40.679840732658
05/05/2009,-73.98472156329277,40.59641272503798
10/15/2018,-74.00081449927232,40.65425470130307
08/20/2018,-73.99438625633567,40.596501437113325
04/19/2012,-73.95004200195936,40.68264681153205
03/15/2016,-73.92084185986518,40.67883440631984
02/23/2018,-73.94020369354413,40.822105444380426
08/01/2016,-74.00037475794771,40.64430760957519
04/10/2008,-73.93620542644702,40.688733366139694
06/29/2016,-73.88534068185191,40.87366993122211
02/02/2018,-73.9108248022589,40.84982178304856
01/23/2012,-73.80236712078214,40.70700975556031
08/14/2007,-73.89551925382828,40.70345401100822
02/23/2018,-73.78323570334312,40.71278050980548
12/27/2000,-73.92427871491309,40.69065845513117
01/20/2015,-73.85805923347041,40.8921470555663
10/09/2020,-73.96140578828086,40.60303045677359
10/14/2014,-73.9025672096457,40.63396240192965
11/10/2016,-73.85116036920309,40.84272828495435
07/16/2012,-73.859837041889,40.86550648804983
06/27/2016,-73.85815837306313,40.74398160649925
07/06/2010,-73.99284156949935,40.73007872148074
09/06/2011,-73.79361700913402,40.71047751398277
06/10/2010,-73.97728641960757,40.742768441872514
03/25/2020,-73.97056946828503,40.79412924722473
01/26/2009,-73.9849847512086,40.57895308276864
01/07/2010,-73.79465053315373,40.70985629943673
12/14/2016,-73.91961770491864,40.758225757898266
12/19/2018,-74.12775749201028,40.57520773354948
06/17/2010,-73.87396470690156,40.74227079354153
11/05/2020,-73.8928541040483,40.85818881836292
02/22/2018,-73.9283152259134,40.6792427869114
02/23/2018,-74.00085352776838,40.60616325654873
02/06/2018,-73.95663456813963,40.71886393218863
05/17/2012,-73.93483418833405,40.79677148140152
09/13/2004,-73.97423768646212,40.64769453310428
09/13/2000,-73.85176555070422,40.8501150782262
12/24/2002,-73.98225540711462,40.75738784087671
12/12/2018,-73.89938613893433,40.85840604170503
12/28/2000,-73.95341531867508,40.76729380057077
06/03/2014,-73.93904084221396,40.72289350212252
11/20/2014,-73.74098644809312,40.72635118544928
02/01/2018,-73.93434755375743,40.66397444916069
02/05/2016,-73.90509393383711,40.640788059092
06/22/2020,-73.94913565239357,40.6466211943027
04/25/2005,-74.00081887254159,40.716928806379634
08/12/2016,-73.87288717485697,40.75095125957277
07/28/2016,-73.97301806263687,40.78531102410219
03/28/2016,-73.77569716682822,40.76303637136407
03/25/2020,-73.8058424933965,40.7026130567445
12/09/2020,-73.8689411745144,40.724007061253225
06/20/2016,-73.86085101798034,40.83361421109976
03/27/2012,-73.90921610557793,40.70696246070852
09/16/2014,-73.99509309969876,40.679879841834826
03/06/2009,-73.82680916792219,40.76173021399862
04/08/2016,-73.72181214061841,40.72509052288302
08/10/2018,-73.92781119042098,40.70190055247575
02/02/2018,-73.75966442893171,40.74037900610161
07/01/2010,-73.8290448374726,40.838613493540926
12/10/2007,-73.9034401395983,40.85485786066109
07/25/2016,-73.98144035300763,40.728943864202726
01/29/2010,-73.84946624732261,40.73849753199876
10/18/2018,-73.88379311701864,40.86744615614566
07/25/2016,-73.90059962913513,40.8543476780797
06/19/2020,-73.96313913869756,40.61396354545949
10/16/2012,-73.84124390201539,40.840843168846064
06/25/2004,-73.7476022570331,40.73711163699247
01/05/2001,-74.00351385703756,40.72225084389515
02/13/2018,-73.75458102231983,40.72438277282768
07/18/2023,-73.91749603465453,40.743026584687215
09/08/2009,-73.98179321024965,40.7580218047754
06/30/2004,-74.02030739623528,40.63904406334595
07/20/2012,-73.91684060488956,40.68121404821191
12/04/2000,-73.9853192990969,40.76021810337236
06/27/2014,-73.9315906777833,40.76534237656735
04/22/2002,-73.98451058946357,40.76079439361986
02/23/2018,-73.97199646656263,40.60420555338136
11/15/2010,-73.98362161275178,40.77945850008403
03/09/2021,-73.83510983497314,40.71728557163657
06/29/2018,-73.93871877561836,40.67688005772806
01/14/2021,-73.92760402956405,40.769783677032926
04/14/2014,-73.95637057914557,40.81352995714842
